"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: Onkologie LogicalModel FHIR Mapping","Mapping: Onkologie LogicalModel oBDS Mapping"
"mii-lm-onko","mii-lm-onko","","","",0,*,"","","","null {[]} {[]}
","MII LM Onkologie","MII LogicalModel Modul Onkologie","","","","","","","","","",,,,,"",,,,"Element",0,*,"ele-1
"mii-lm-onko.Tod.extension","mii-lm-onko.Tod.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Tod.modifierExtension","mii-lm-onko.Tod.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Tod.Sterbedatum","mii-lm-onko.Tod.Sterbedatum","","","",0,1,"","","","date {[]} {[]}
","Sterbedatum","Datum des Todes","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tod.Sterbedatum",0,1,"","","Observation.effectiveDateTime","20.1"
"mii-lm-onko.Tod.TodTumorbedingt","mii-lm-onko.Tod.TodTumorbedingt","","","",0,1,"","","","code {[]} {[]}
","Tod tumorbedingt","Krebs-Tod-Relation","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tod.TodTumorbedingt",0,1,"","","Observation.interpretation.coding.code","20.2"
"mii-lm-onko.Tod.TodesursacheICD","mii-lm-onko.Tod.TodesursacheICD","","","",0,*,"","","","code {[]} {[]}
","Todesursache ICD","Todesursache im Sinne des Grundleidens","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tod.TodesursacheICD",0,*,"","","Observation.valueCodeableConcept.coding.code","20.3"
"mii-lm-onko.Tod.TodesursacheICDVersion","mii-lm-onko.Tod.TodesursacheICDVersion","","","",0,*,"","","","string {[]} {[]}
","Todesursache ICD Version","Bezeichnung der zur Kodierung verwendeten ICD-GM-Version","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Tod.TodesursacheICDVersion",0,*,"","","Observation.valueCodeableConcept.coding.version","20.4"
"mii-lm-onko.GenetischeVariante","mii-lm-onko.GenetischeVariante","","","",0,*,"","","","BackboneElement {[]} {[]}
","Genetische Variante","Genetische Variante","","","","","","","","","",,,,,"",,,,"mii-lm-onko.GenetischeVariante",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation","23"
"mii-lm-onko.GenetischeVariante.id","mii-lm-onko.GenetischeVariante.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-onko.GenetischeVariante.extension","mii-lm-onko.GenetischeVariante.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.GenetischeVariante.modifierExtension","mii-lm-onko.GenetischeVariante.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.GenetischeVariante.GenetischeVarianteName","mii-lm-onko.GenetischeVariante.GenetischeVarianteName","","","",0,1,"","","","string {[]} {[]}
","Genetische Variante Name","Name der genetischen Variante (z.B. K-ras, BRAFV600, NRAS, C-KIT)","","","","","","","","","",,,,,"",,,,"mii-lm-onko.GenetischeVariante.GenetischeVarianteName",0,1,"","","Observation.note","23.1"
"mii-lm-onko.GenetischeVariante.GenetischeVarianteAuspraegung","mii-lm-onko.GenetischeVariante.GenetischeVarianteAuspraegung","","","",0,1,"","","","code {[]} {[]}
","Genetische Variante Ausprägung","Ausprägung der genetischen Variante nach oBDS","","","","","","","","","",,,,,"",,,,"mii-lm-onko.GenetischeVariante.GenetischeVarianteAuspraegung",0,1,"","","Observation.interpretation","23.2"
"mii-lm-onko.Studienteilnahme","mii-lm-onko.Studienteilnahme","","","",0,*,"","","","BackboneElement {[]} {[]}
","Studienteilnahme","Studienteilnahme","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Studienteilnahme",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Observation","24"
"mii-lm-onko.Studienteilnahme.id","mii-lm-onko.Studienteilnahme.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-onko.Studienteilnahme.extension","mii-lm-onko.Studienteilnahme.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Studienteilnahme.modifierExtension","mii-lm-onko.Studienteilnahme.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-onko.Studienteilnahme.StudienteilnahmeStatus","mii-lm-onko.Studienteilnahme.StudienteilnahmeStatus","","","",0,1,"","","","code {[]} {[]}
","Studienteilnahme Status","Einschluss in eine Studie mit Ethikvotum","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Studienteilnahme.StudienteilnahmeStatus",0,1,"","","Observation.valueCodeableConcept.coding.code","24.1"
"mii-lm-onko.Studienteilnahme.StudienteilnahmeDatum","mii-lm-onko.Studienteilnahme.StudienteilnahmeDatum","","","",0,1,"","","","code {[]} {[]}
","Studienteilnahme Datum","Erstes Einschlussdatum einer Studie mit Ethikvotum","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Studienteilnahme.StudienteilnahmeDatum",0,1,"","","Observation.effectiveDateTime","24.2"
"mii-lm-onko.Studienteilnahme.StudienteilnahmeStudienreferenz","mii-lm-onko.Studienteilnahme.StudienteilnahmeStudienreferenz","","","",0,1,"","","","Reference {[]} {[]}
","Studienteilnahme Studienreferenz","Referenz zur konkreten Studie (ResearchStudy)","","","","","","","","","",,,,,"",,,,"mii-lm-onko.Studienteilnahme.StudienteilnahmeStudienreferenz",0,1,"","","Observation.focus.where(resolve() is ResearchStudy)","kein oBDS-Feld"
